DATE,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip
2017-11-19 23:59,,,62,48,55,-0.9,10,0,0655,1655,0.00
2017-11-20 23:59,,,64,56,60,4.4,5,0,0656,1655,0.00
2017-11-21 23:59,,,69,57,63,7.6,2,0,0657,1654,0.00
2017-11-22 23:59,,,70,56,63,7.8,2,0,0658,1654,0.00
2017-11-23 23:59,,,67,58,62,7.0,3,0,0659,1653,0.00
2017-11-24 23:59,,,70,56,63,8.2,2,0,0700,1653,0.00
2017-11-25 23:59,,,69,57,63,8.4,2,0,0701,1652,0.00
2017-11-26 09:59,0.07,,,,,,,,0701,1652,
2017-11-26 11:59,0.07,,,,,,,,0701,1652,
2017-11-26 13:59,0.02,,,,,,,,0701,1652,
2017-11-26 14:59,0.06,,,,,,,,0701,1652,
2017-11-26 23:59,,,67,54,60,5.6,5,0,0702,1652,0.22
2017-11-27 00:59,0.11,,,,,,,,0702,1652,
2017-11-27 01:59,0.06,,,,,,,,0702,1652,
2017-11-27 03:59,0.12,,,,,,,,0702,1652,
2017-11-27 23:59,,,59,51,55,0.8,10,0,0703,1652,0.29
2017-11-28 23:59,,,59,48,54,0.0,11,0,0704,1652,0.00
2017-11-29 23:59,,,63,50,56,2.2,9,0,0705,1651,0.00
2017-11-30 23:59,,,64,51,58,4.4,7,0,0706,1651,0.00
2017-12-01 23:59,,,60,49,54,0.6,11,0,0707,1651,0.00
2017-12-02 23:59,,,60,50,55,1.7,10,0,0708,1651,0.02
2017-12-03 23:59,,,57,50,54,0.9,11,0,0709,1651,0.00
2017-12-04 23:59,,,63,49,56,3.1,9,0,0710,1651,0.00
2017-12-05 23:59,,,66,49,57,4.2,8,0,0711,1651,0.00
2017-12-06 23:59,,,64,47,55,2.4,10,0,0712,1651,0.00
2017-12-07 23:59,,,66,50,58,5.5,7,0,0713,1651,0.00
2017-12-08 23:59,,,64,48,56,3.7,9,0,0713,1651,0.00
2017-12-09 23:59,,,65,49,57,4.8,8,0,0714,1651,0.00
2017-12-10 23:59,,,67,48,57,5.0,8,0,0715,1651,0.00
2017-12-11 23:59,,,67,49,58,6.1,7,0,0716,1651,0.00
2017-12-12 23:59,,,62,47,54,2.2,11,0,0716,1651,0.00
2017-12-13 23:59,,,60,46,53,1.3,12,0,0717,1652,0.00
2017-12-14 23:59,,,67,47,57,5.4,8,0,0718,1652,0.00
2017-12-15 23:59,,,60,50,55,3.5,10,0,0718,1652,0.00
2017-12-16 23:59,,,64,51,58,6.6,7,0,0719,1653,0.00
2017-12-17 23:59,,,63,52,57,5.7,8,0,0720,1653,0.00
2017-12-18 23:59,,,60,48,54,2.8,11,0,0720,1653,0.00
2017-12-19 23:59,,,59,47,53,1.9,12,0,0721,1654,0.00
2017-12-20 01:59,0.09,,,,,,,,0721,1654,
2017-12-20 02:59,0.04,,,,,,,,0721,1654,
2017-12-20 23:59,,,54,47,50,-1.0,15,0,0721,1654,0.13
2017-12-21 23:59,,,56,46,51,0.0,14,0,0722,1655,0.00
2017-12-22 23:59,,,53,43,48,-2.9,17,0,0722,1655,0.00
2017-12-23 23:59,,,54,46,50,-0.8,15,0,0723,1656,0.00
2017-12-24 23:59,,,55,49,52,1.2,13,0,0723,1657,0.00
2017-12-25 23:59,,,58,48,53,2.2,12,0,0724,1657,0.00
2017-12-26 23:59,,,59,47,53,2.3,12,0,0724,1658,0.00
2017-12-27 23:59,,,60,46,53,2.3,12,0,0724,1658,0.00
2017-12-28 23:59,,,62,47,54,3.3,11,0,0725,1659,0.00
2017-12-29 23:59,,,59,49,54,3.4,11,0,0725,1700,0.00
2017-12-30 23:59,,,59,48,54,3.4,11,0,0725,1701,0.00
2017-12-31 23:59,,,59,48,54,3.4,11,0,0725,1702,0.00
2018-01-01 23:59,,,61,48,54,3.4,11,0,0725,1703,0.00
2018-01-02 23:59,,,61,52,56,5.4,9,0,0726,1703,0.00
2018-01-03 18:59,0.01,,,,,,,,0726,1704,
2018-01-03 19:59,0.03,,,,,,,,0726,1704,
2018-01-03 20:59,0.04,,,,,,,,0726,1704,
2018-01-03 21:59,0.01,,,,,,,,0726,1704,
2018-01-03 23:59,,,58,53,55,4.4,10,0,0726,1704,0.09
2018-01-04 07:59,0.01,,,,,,,,0726,1704,
2018-01-04 17:59,0.01,,,,,,,,0726,1705,
2018-01-04 20:59,0.02,,,,,,,,0726,1705,
2018-01-04 21:59,0.02,,,,,,,,0726,1705,
2018-01-04 23:59,,,63,53,58,7.4,7,0,0726,1705,0.06
2018-01-05 07:59,0.01,,,,,,,,0726,1705,
2018-01-05 08:59,0.04,,,,,,,,0726,1705,
2018-01-05 09:59,0.03,,,,,,,,0726,1705,
2018-01-05 11:59,0.01,,,,,,,,0726,1705,
2018-01-05 13:59,0.01,,,,,,,,0726,1705,
2018-01-05 16:59,0.04,,,,,,,,0726,1706,
2018-01-05 17:59,0.01,,,,,,,,0726,1706,
2018-01-05 18:59,0.02,,,,,,,,0726,1706,
2018-01-05 19:59,0.02,,,,,,,,0726,1706,
2018-01-05 20:59,0.03,,,,,,,,0726,1706,
2018-01-05 21:59,0.03,,,,,,,,0726,1706,
2018-01-05 22:59,0.01,,,,,,,,0726,1706,
2018-01-05 23:59,,,61,52,56,5.4,9,0,0726,1706,0.26
2018-01-06 23:59,,,59,50,54,3.3,11,0,0726,1707,0.00
2018-01-07 23:59,,,52,48,50,-0.7,15,0,0726,1708,0.00
2018-01-08 01:59,0.04,,,,,,,,0726,1708,
2018-01-08 02:59,0.05,,,,,,,,0726,1708,
2018-01-08 03:59,0.06,,,,,,,,0726,1708,
2018-01-08 04:59,0.12,,,,,,,,0726,1708,
2018-01-08 05:59,0.09,,,,,,,,0726,1708,
2018-01-08 06:59,0.20,,,,,,,,0726,1708,
2018-01-08 07:59,0.20,,,,,,,,0726,1708,
2018-01-08 08:59,0.16,,,,,,,,0726,1708,
2018-01-08 09:59,0.14,,,,,,,,0726,1708,
2018-01-08 10:59,0.08,,,,,,,,0726,1708,
2018-01-08 11:59,0.17,,,,,,,,0726,1708,
2018-01-08 12:59,0.16,,,,,,,,0726,1708,
2018-01-08 13:59,0.20,,,,,,,,0726,1708,
2018-01-08 14:59,0.12,,,,,,,,0726,1708,
2018-01-08 15:59,0.05,,,,,,,,0726,1708,
2018-01-08 16:59,0.10,,,,,,,,0725,1709,
2018-01-08 17:59,0.08,,,,,,,,0725,1709,
2018-01-08 18:59,0.14,,,,,,,,0725,1709,
2018-01-08 19:59,0.15,,,,,,,,0725,1709,
2018-01-08 20:59,0.21,,,,,,,,0725,1709,
2018-01-08 21:59,0.26,,,,,,,,0725,1709,
2018-01-08 22:59,0.17,,,,,,,,0725,1709,
2018-01-08 23:59,,,58,51,54,3.3,11,0,0725,1709,3.15
2018-01-09 00:59,0.02,,,,,,,,0725,1709,
2018-01-09 01:59,0.07,,,,,,,,0725,1709,
2018-01-09 02:59,0.13,,,,,,,,0725,1709,
2018-01-09 03:59,0.09,,,,,,,,0725,1709,
2018-01-09 05:59,0.01,,,,,,,,0725,1709,
2018-01-09 23:59,,,59,51,55,4.2,10,0,0725,1710,0.32
2018-01-10 23:59,,,56,50,53,2.2,12,0,0725,1711,0.04
2018-01-11 23:59,,,60,52,56,5.1,9,0,0725,1712,0.00
2018-01-12 23:59,,,59,50,54,3.1,11,0,0725,1713,0.00
2018-01-13 23:59,,,63,47,55,4.0,10,0,0724,1714,0.00
2018-01-14 23:59,,,58,49,53,2.0,12,0,0724,1715,0.00
2018-01-15 23:59,,,62,49,55,3.9,10,0,0724,1716,0.00
2018-01-16 01:59,0.01,,,,,,,,0724,1716,
2018-01-16 02:59,0.01,,,,,,,,0724,1716,
2018-01-16 23:59,,,60,54,57,5.8,8,0,0723,1717,0.02
2018-01-17 23:59,,,59,53,56,4.8,9,0,0723,1718,0.00
2018-01-18 23:59,,,56,50,53,1.7,12,0,0723,1719,0.43
2018-01-19 23:59,,,57,48,53,1.6,12,0,0722,1720,0.02
2018-01-20 23:59,,,57,43,50,-1.5,15,0,0722,1721,0.00
2018-01-21 23:59,,,57,45,51,-0.5,14,0,0721,1722,0.02
2018-01-22 23:59,,,58,50,54,2.4,11,0,0720,1723,0.30
2018-01-23 23:59,,,58,46,52,0.3,13,0,0720,1724,0.00
2018-01-24 23:59,,,58,48,53,1.2,12,0,0719,1726,0.42
2018-01-25 23:59,,,58,46,52,0.1,13,0,0719,1727,0.08
2018-01-26 23:59,,,56,45,50,-2.0,15,0,0718,1728,0.00
2018-01-27 23:59,,,60,45,53,0.9,12,0,0717,1729,0.00
2018-01-28 23:59,,,66,47,56,3.8,9,0,0716,1730,0.00
2018-01-29 23:59,,,63,52,57,4.7,8,0,0716,1731,0.00
2018-01-30 23:59,,,65,50,57,4.6,8,0,0715,1732,0.00
2018-01-31 23:59,,,67,50,58,5.5,7,0,0714,1733,0.00
2018-02-01 23:59,,,71,53,62,9.4,3,0,0713,1734,0.00
2018-02-02 23:59,,,73,54,64,11.3,1,0,0712,1736,0.00
2018-02-03 23:59,,,74,54,64,11.2,1,0,0711,1737,0.00
2018-02-04 23:59,,,74,57,65,12.1,0,0,0710,1738,0.00
2018-02-05 23:59,,,77,54,65,12.0,0,0,0709,1739,0.00
2018-02-06 23:59,,,75,54,64,10.9,1,0,0708,1740,0.00
2018-02-07 23:59,,,71,55,63,9.8,2,0,0707,1741,0.00
2018-02-08 23:59,,,74,54,64,10.7,1,0,0706,1742,0.00
2018-02-09 23:59,,,76,54,65,11.6,0,0,0705,1743,0.00
2018-02-10 23:59,,,68,52,60,6.5,5,0,0704,1744,0.00
2018-02-11 23:59,,,61,48,54,0.4,11,0,0703,1745,0.00
2018-02-12 23:59,,,57,47,52,-1.7,13,0,0702,1747,0.00
2018-02-13 23:59,,,63,50,56,2.2,9,0,0701,1748,0.00
2018-02-14 23:59,,,58,47,52,-1.9,13,0,0700,1749,0.00
2018-02-15 23:59,,,63,46,54,0.0,11,0,0658,1750,0.00
2018-02-16 23:59,,,65,46,55,0.9,10,0,0657,1751,0.00
2018-02-17 23:59,,,67,48,57,2.9,8,0,0656,1752,0.00
2018-02-18 23:59,,,53,44,49,-5.2,16,0,0655,1753,0.00
2018-02-19 23:59,,,51,41,46,-8.3,19,0,0654,1754,0.00
2018-02-20 23:59,,,52,40,46,-8.4,19,0,0652,1755,0.00
2018-02-21 23:59,,,55,43,49,-5.4,16,0,0651,1756,0.00
2018-02-22 14:59,0.01,,,,,,,,0651,1756,
2018-02-22 23:59,,,52,44,48,-6.5,17,0,0650,1757,0.01
2018-02-23 23:59,,,52,40,46,-8.5,19,0,0648,1758,0.00
2018-02-24 23:59,,,54,41,47,-7.6,18,0,0647,1759,0.00
2018-02-25 23:59,,,58,43,50,-4.6,15,0,0646,1800,0.00
2018-02-26 02:59,0.01,,,,,,,,0646,1800,
2018-02-26 05:59,0.03,,,,,,,,0646,1800,
2018-02-26 06:59,0.09,,,,,,,,0646,1800,
2018-02-26 07:59,0.05,,,,,,,,0646,1800,
2018-02-26 08:59,0.01,,,,,,,,0646,1800,
2018-02-26 20:59,0.01,,,,,,,,0644,1801,
2018-02-26 23:59,,,51,44,48,-6.7,17,0,0644,1801,0.20
2018-02-27 23:59,,,56,44,50,-4.7,15,0,0643,1802,0.00
2018-02-28 22:59,0.05,,,,,,,,0642,1803,
2018-02-28 23:59,0.16,,,,,,,,0642,1803,
2018-03-01 00:59,0.05,,,,,,,,0642,1803,
2018-03-01 01:59,0.06,,,,,,,,0642,1803,
2018-03-01 02:59,0.10,,,,,,,,0642,1803,
2018-03-01 03:59,0.10,,,,,,,,0642,1803,
2018-03-01 04:59,0.01,,,,,,,,0642,1803,
2018-03-01 05:59,0.03,,,,,,,,0642,1803,
2018-03-01 06:59,0.02,,,,,,,,0642,1803,
2018-03-01 07:59,0.02,,,,,,,,0642,1803,
2018-03-01 08:59,0.05,,,,,,,,0642,1803,
2018-03-01 09:59,0.04,,,,,,,,0642,1803,
2018-03-01 10:59,0.20,,,,,,,,0642,1803,
2018-03-01 16:59,0.01,,,,,,,,0640,1804,
2018-03-01 21:59,0.09,,,,,,,,0640,1804,
2018-03-01 22:59,0.05,,,,,,,,0640,1804,
2018-03-01 23:59,,,58,46,52,-2.8,13,0,0640,1804,0.83
2018-03-02 09:59,0.02,,,,,,,,0640,1804,
2018-03-02 13:59,0.07,,,,,,,,0640,1804,
2018-03-02 14:59,0.01,,,,,,,,0640,1804,
2018-03-02 16:59,0.04,,,,,,,,0639,1805,
2018-03-02 17:59,0.02,,,,,,,,0639,1805,
2018-03-02 20:59,0.02,,,,,,,,0639,1805,
2018-03-02 23:59,,,53,44,49,-5.8,16,0,0639,1805,0.18
2018-03-03 10:59,0.04,,,,,,,,0639,1805,
2018-03-03 21:59,0.01,,,,,,,,0637,1806,
2018-03-03 22:59,0.02,,,,,,,,0637,1806,
2018-03-03 23:59,,,53,44,49,-5.9,16,0,0637,1806,0.07
2018-03-04 23:59,,,55,42,49,-5.9,16,0,0636,1807,0.00
2018-03-05 23:59,,,61,44,53,-1.9,12,0,0634,1808,0.00
2018-03-06 23:59,,,66,47,56,1.0,9,0,0633,1809,0.00
2018-03-07 23:59,,,69,53,61,6.0,4,0,0631,1810,0.02
2018-03-08 00:59,0.01,,,,,,,,0631,1810,
2018-03-08 01:59,0.03,,,,,,,,0631,1810,
2018-03-08 04:59,0.01,,,,,,,,0631,1810,
2018-03-08 23:59,,,60,49,54,-1.0,11,0,0630,1811,0.05
2018-03-09 23:59,,,60,47,54,-1.0,11,0,0629,1812,0.00
2018-03-10 23:59,,,58,47,52,-3.0,13,0,0627,1813,0.00
2018-03-11 23:59,,,69,47,58,2.9,7,0,0626,1814,0.00
2018-03-12 15:59,0.03,,,,,,,,0626,1814,
2018-03-12 16:59,0.09,,,,,,,,0624,1815,
2018-03-12 17:59,0.09,,,,,,,,0624,1815,
2018-03-12 18:59,0.06,,,,,,,,0624,1815,
2018-03-12 23:59,,,67,49,58,2.9,7,0,0624,1815,0.27
2018-03-13 03:59,0.01,,,,,,,,0624,1815,
2018-03-13 04:59,0.10,,,,,,,,0624,1815,
2018-03-13 05:59,0.02,,,,,,,,0624,1815,
2018-03-13 06:59,0.06,,,,,,,,0624,1815,
2018-03-13 07:59,0.13,,,,,,,,0624,1815,
2018-03-13 08:59,0.08,,,,,,,,0624,1815,
2018-03-13 09:59,0.01,,,,,,,,0624,1815,
2018-03-13 10:59,0.02,,,,,,,,0624,1815,
2018-03-13 11:59,0.01,,,,,,,,0624,1815,
2018-03-13 20:59,0.08,,,,,,,,0623,1816,
2018-03-13 21:59,0.01,,,,,,,,0623,1816,
2018-03-13 22:59,0.02,,,,,,,,0623,1816,
2018-03-13 23:59,,,61,49,55,-0.1,10,0,0623,1816,0.55
2018-03-14 03:59,0.03,,,,,,,,0623,1816,
2018-03-14 06:59,0.01,,,,,,,,0623,1816,
2018-03-14 09:59,0.01,,,,,,,,0623,1816,
2018-03-14 10:59,0.10,,,,,,,,0623,1816,
2018-03-14 23:59,,,58,48,53,-2.1,12,0,0621,1817,0.15
2018-03-15 08:59,0.02,,,,,,,,0621,1817,
2018-03-15 09:59,0.03,,,,,,,,0621,1817,
2018-03-15 10:59,0.01,,,,,,,,0621,1817,
2018-03-15 11:59,0.01,,,,,,,,0621,1817,
2018-03-15 17:59,0.03,,,,,,,,0620,1818,
2018-03-15 18:59,0.28,,,,,,,,0620,1818,
2018-03-15 19:59,0.01,,,,,,,,0620,1818,
2018-03-15 22:59,0.04,,,,,,,,0620,1818,
2018-03-15 23:59,,,56,45,50,-5.1,15,0,0620,1818,0.65
2018-03-16 00:59,0.01,,,,,,,,0620,1818,
2018-03-16 01:59,0.01,,,,,,,,0620,1818,
2018-03-16 02:59,0.01,,,,,,,,0620,1818,
2018-03-16 03:59,0.02,,,,,,,,0620,1818,
2018-03-16 06:59,0.01,,,,,,,,0620,1818,
2018-03-16 08:59,0.02,,,,,,,,0620,1818,
2018-03-16 11:59,0.01,,,,,,,,0620,1818,
2018-03-16 22:59,0.07,,,,,,,,0618,1819,
2018-03-16 23:59,,,54,45,49,-6.1,16,0,0618,1819,0.16
2018-03-17 02:59,0.02,,,,,,,,0618,1819,
2018-03-17 03:59,0.01,,,,,,,,0618,1819,
2018-03-17 23:59,,,57,45,51,-4.2,14,0,0617,1820,0.03
2018-03-18 23:59,,,56,45,50,-5.2,15,0,0615,1821,0.00
2018-03-19 23:59,,,64,47,55,-0.2,10,0,0614,1822,0.00
2018-03-20 07:59,0.02,,,,,,,,0614,1822,
2018-03-20 08:59,0.01,,,,,,,,0614,1822,
2018-03-20 09:59,0.03,,,,,,,,0614,1822,
2018-03-20 12:59,0.01,,,,,,,,0614,1822,
2018-03-20 13:59,0.24,,,,,,,,0614,1822,
2018-03-20 14:59,0.03,,,,,,,,0614,1822,
2018-03-20 18:59,0.01,,,,,,,,0612,1822,
2018-03-20 19:59,0.10,,,,,,,,0612,1822,
2018-03-20 20:59,0.08,,,,,,,,0612,1822,
2018-03-20 21:59,0.01,,,,,,,,0612,1822,
2018-03-20 22:59,0.18,,,,,,,,0612,1822,
2018-03-20 23:59,,,59,51,55,-0.2,10,0,0612,1822,0.77
2018-03-21 00:59,0.06,,,,,,,,0612,1822,
2018-03-21 01:59,0.05,,,,,,,,0612,1822,
2018-03-21 04:59,0.02,,,,,,,,0612,1822,
2018-03-21 07:59,0.01,,,,,,,,0612,1822,
2018-03-21 09:59,0.02,,,,,,,,0612,1822,
2018-03-21 19:59,0.10,,,,,,,,0610,1823,
2018-03-21 20:59,0.03,,,,,,,,0610,1823,
2018-03-21 21:59,0.03,,,,,,,,0610,1823,
2018-03-21 22:59,0.02,,,,,,,,0610,1823,
2018-03-21 23:59,,,64,53,59,3.8,6,0,0610,1823,0.35
2018-03-22 00:59,0.01,,,,,,,,0610,1823,
2018-03-22 02:59,0.06,,,,,,,,0610,1823,
2018-03-22 03:59,0.03,,,,,,,,0610,1823,
2018-03-22 04:59,0.09,,,,,,,,0610,1823,
2018-03-22 05:59,0.03,,,,,,,,0610,1823,
2018-03-22 06:59,0.04,,,,,,,,0610,1823,
2018-03-22 09:59,0.06,,,,,,,,0610,1823,
2018-03-22 23:59,,,60,48,54,-1.3,11,0,0609,1824,0.32
2018-03-23 23:59,,,58,46,52,-3.3,13,0,0607,1825,0.00
2018-03-24 00:59,0.01,,,,,,,,0607,1825,
2018-03-24 06:59,0.03,,,,,,,,0607,1825,
2018-03-24 20:59,0.03,,,,,,,,0606,1826,
2018-03-24 23:59,,,55,46,51,-4.3,14,0,0606,1826,0.07
2018-03-25 04:59,0.07,,,,,,,,0606,1826,
2018-03-25 23:59,,,55,44,50,-5.3,15,0,0604,1827,0.07
2018-03-26 23:59,,,61,45,53,-2.3,12,0,0603,1828,0.00
2018-03-27 23:59,,,68,53,61,5.6,4,0,0601,1829,0.00
2018-03-28 23:59,,,76,52,64,8.6,1,0,0600,1830,0.00
2018-03-29 23:59,,,81,55,68,12.6,0,3,0558,1831,0.00
2018-03-30 23:59,,,79,56,67,11.5,0,2,0557,1832,0.00
2018-03-31 23:59,,,60,51,56,0.5,9,0,0555,1833,0.00
2018-04-01 23:59,,,65,51,58,2.5,7,0,0554,1833,0.00
2018-04-02 23:59,,,63,51,57,1.4,8,0,0552,1834,0.00
2018-04-03 23:59,,,59,49,54,-1.6,11,0,0551,1835,0.00
2018-04-04 23:59,,,60,51,56,0.4,9,0,0549,1836,0.00
2018-04-05 17:59,0.01,,,,,,,,0548,1837,
2018-04-05 18:59,0.05,,,,,,,,0548,1837,
2018-04-05 19:59,0.03,,,,,,,,0548,1837,
2018-04-05 20:59,0.04,,,,,,,,0548,1837,
2018-04-05 21:59,0.01,,,,,,,,0548,1837,
2018-04-05 23:59,,,61,52,56,0.3,9,0,0548,1837,0.14
2018-04-06 00:59,0.03,,,,,,,,0548,1837,
2018-04-06 01:59,0.07,,,,,,,,0548,1837,
2018-04-06 02:59,0.09,,,,,,,,0548,1837,
2018-04-06 03:59,0.15,,,,,,,,0548,1837,
2018-04-06 04:59,0.11,,,,,,,,0548,1837,
2018-04-06 05:59,0.05,,,,,,,,0548,1837,
2018-04-06 06:59,0.17,,,,,,,,0548,1837,
2018-04-06 07:59,0.02,,,,,,,,0548,1837,
2018-04-06 08:59,0.01,,,,,,,,0548,1837,
2018-04-06 09:59,0.08,,,,,,,,0548,1837,
2018-04-06 10:59,0.05,,,,,,,,0548,1837,
2018-04-06 11:59,0.11,,,,,,,,0548,1837,
2018-04-06 12:59,0.04,,,,,,,,0548,1837,
2018-04-06 13:59,0.04,,,,,,,,0548,1837,
2018-04-06 14:59,0.01,,,,,,,,0548,1837,
2018-04-06 15:59,0.11,,,,,,,,0548,1837,
2018-04-06 16:59,0.15,,,,,,,,0546,1838,
2018-04-06 17:59,0.20,,,,,,,,0546,1838,
2018-04-06 18:59,0.30,,,,,,,,0546,1838,
2018-04-06 19:59,0.18,,,,,,,,0546,1838,
2018-04-06 20:59,0.08,,,,,,,,0546,1838,
2018-04-06 21:59,0.10,,,,,,,,0546,1838,
2018-04-06 22:59,0.07,,,,,,,,0546,1838,
2018-04-06 23:59,,,61,56,58,2.3,7,0,0546,1838,2.22
2018-04-07 00:59,0.21,,,,,,,,0546,1838,
2018-04-07 01:59,0.34,,,,,,,,0546,1838,
2018-04-07 02:59,0.20,,,,,,,,0546,1838,
2018-04-07 03:59,0.18,,,,,,,,0546,1838,
2018-04-07 04:59,0.10,,,,,,,,0546,1838,
2018-04-07 05:59,0.04,,,,,,,,0546,1838,
2018-04-07 23:59,,,62,54,58,2.2,7,0,0545,1839,1.07
2018-04-08 23:59,,,61,50,55,-0.8,10,0,0543,1840,0.00
2018-04-09 23:59,,,74,52,63,7.2,2,0,0542,1841,0.00
2018-04-10 23:59,,,63,52,57,1.1,8,0,0541,1842,0.00
2018-04-11 17:59,0.05,,,,,,,,0539,1843,
2018-04-11 18:59,0.08,,,,,,,,0539,1843,
2018-04-11 19:59,0.01,,,,,,,,0539,1843,
2018-04-11 23:59,,,60,49,54,-1.9,11,0,0539,1843,0.14
2018-04-12 23:59,,,57,48,53,-3.0,12,0,0538,1843,0.00
2018-04-13 23:59,,,63,49,56,0.0,9,0,0536,1844,0.00
2018-04-14 23:59,,,68,52,60,3.9,5,0,0535,1845,0.00
2018-04-15 15:59,0.12,,,,,,,,0535,1845,
2018-04-15 16:59,0.03,,,,,,,,0533,1846,
2018-04-15 17:59,0.06,,,,,,,,0533,1846,
2018-04-15 23:59,,,60,50,55,-1.1,10,0,0533,1846,0.21
2018-04-16 01:59,0.02,,,,,,,,0533,1846,
2018-04-16 02:59,0.01,,,,,,,,0533,1846,
2018-04-16 04:59,0.01,,,,,,,,0533,1846,
2018-04-16 07:59,0.09,,,,,,,,0533,1846,
2018-04-16 23:59,,,55,45,50,-6.2,15,0,0532,1847,0.13
2018-04-17 23:59,,,61,45,53,-3.2,12,0,0531,1848,0.00
2018-04-18 23:59,,,57,49,53,-3.3,12,0,0529,1849,0.00
2018-04-19 23:59,,,60,47,54,-2.3,11,0,0528,1850,0.00
2018-04-20 23:59,,,65,49,57,0.6,8,0,0527,1851,0.00
2018-04-21 23:59,,,71,49,60,3.6,5,0,0525,1852,0.00
2018-04-22 23:59,,,72,49,60,3.6,5,0,0524,1853,0.00
2018-04-23 23:59,,,70,52,61,4.5,4,0,0523,1854,0.00
2018-04-24 23:59,,,59,51,55,-1.5,10,0,0521,1855,0.00
2018-04-25 23:59,,,58,49,53,-3.6,12,0,0520,1855,0.00
2018-04-26 23:59,,,58,51,54,-2.6,11,0,0519,1856,0.00
2018-04-27 23:59,,,63,52,57,0.3,8,0,0518,1857,0.00
2018-04-28 23:59,,,63,53,58,1.3,7,0,0517,1858,0.00
2018-04-29 23:59,,,61,52,56,-0.8,9,0,0515,1859,0.00
2018-04-30 23:59,,,60,50,55,-1.8,10,0,0514,1900,0.00
2018-05-01 23:59,,,62,49,55,-1.9,10,0,0513,1901,0.00
2018-05-02 23:59,,,60,50,55,-1.9,10,0,0512,1902,0.00
2018-05-03 23:59,,,58,51,54,-2.9,11,0,0511,1903,0.00
2018-05-04 23:59,,,62,50,56,-1.0,9,0,0510,1904,0.00
2018-05-05 23:59,,,57,50,54,-3.0,11,0,0509,1905,0.00
2018-05-06 23:59,,,59,52,55,-2.1,10,0,0508,1905,0.00
2018-05-07 23:59,,,66,52,59,1.9,6,0,0507,1906,0.00
2018-05-08 23:59,,,59,52,55,-2.2,10,0,0506,1907,0.00
2018-05-09 23:59,,,62,53,58,0.8,7,0,0505,1908,0.00
2018-05-10 23:59,,,66,52,59,1.7,6,0,0504,1909,0.00
2018-05-11 23:59,,,69,52,61,3.7,4,0,0503,1910,0.00
2018-05-12 23:59,,,69,53,61,3.6,4,0,0502,1911,0.00
2018-05-13 23:59,,,61,53,57,-0.4,8,0,0501,1912,0.00
2018-05-14 23:59,,,58,52,55,-2.5,10,0,0500,1913,0.00
2018-05-15 23:59,,,63,54,58,0.5,7,0,0459,1913,0.00
2018-05-16 23:59,,,63,53,58,0.4,7,0,0458,1914,0.00
2018-05-17 23:59,,,62,53,58,0.3,7,0,0458,1915,0.00
2018-05-18 23:59,,,60,52,56,-1.7,9,0,0457,1916,0.00
2018-05-19 23:59,,,59,52,55,-2.8,10,0,0456,1917,0.00
2018-05-20 23:59,,,59,52,55,-2.8,10,0,0455,1918,0.00
2018-05-21 23:59,,,61,50,55,-2.9,10,0,0455,1918,0.00
2018-05-22 23:59,,,57,51,54,-4.0,11,0,0454,1919,0.00
2018-05-23 01:59,0.01,,,,,,,,0454,1919,
2018-05-23 04:59,0.01,,,,,,,,0454,1919,
2018-05-23 05:59,0.01,,,,,,,,0454,1919,
2018-05-23 09:59,0.01,,,,,,,,0454,1919,
2018-05-23 23:59,,,59,53,56,-2.0,9,0,0453,1920,0.04
